Tutorial Map;//name---------------------------------------
    2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
    2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
    2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
    2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
    2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
    2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
    2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
    2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
    2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
    2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
    2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
    2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
    2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
  end_map_grid;
  begin_objects;
  6;//type
  29;//number
  785.046753;//x
  1282.238892;//y
  0.000000;//angle
  1;//amount
  0;//side
  1.644202;//size
  6;//type
  29;//number
  843.353577;//x
  1138.835449;//y
  0.785398;//angle
  1;//amount
  0;//side
  1.644202;//size
  6;//type
  29;//number
  844.929443;//x
  1424.066284;//y
  2.356194;//angle
  1;//amount
  0;//side
  1.644202;//size
  6;//type
  29;//number
  991.484436;//x
  1490.252930;//y
  1.570796;//angle
  1;//amount
  0;//side
  1.644202;//size
  6;//type
  29;//number
  985.181030;//x
  1075.801758;//y
  1.570796;//angle
  1;//amount
  0;//side
  1.644202;//size
  6;//type
  29;//number
  1391.755371;//x
  1282.240967;//y
  3.141593;//angle
  1;//amount
  0;//side
  1.644202;//size
  6;//type
  29;//number
  1323.991211;//x
  1431.947510;//y
  0.785398;//angle
  1;//amount
  0;//side
  1.644202;//size
  6;//type
  29;//number
  1172.708008;//x
  1490.253052;//y
  1.570796;//angle
  1;//amount
  0;//side
  1.644202;//size
  6;//type
  29;//number
  1322.416992;//x
  1137.262085;//y
  2.356194;//angle
  1;//amount
  0;//side
  1.644202;//size
  6;//type
  29;//number
  1169.556152;//x
  1074.225952;//y
  1.570796;//angle
  1;//amount
  0;//side
  1.644202;//size
  3;//type
  34;//number
  909.544739;//x
  1285.392822;//y
  0.000000;//angle
  1;//amount
  0;//side
  1.000000;//size
  3;//type
  36;//number
  1273.567383;//x
  1285.392944;//y
  0.000000;//angle
  1;//amount
  0;//side
  1.000000;//size
  3;//type
  33;//number
  1084.464844;//x
  1268.058472;//y
  6.019533;//angle
  1;//amount
  0;//side
  1.000000;//size
  6;//type
  30;//number
  900.090698;//x
  1078.955322;//y
  0.000000;//angle
  1;//amount
  0;//side
  1.000000;//size
  6;//type
  30;//number
  1259.385742;//x
  1075.803467;//y
  0.000000;//angle
  1;//amount
  0;//side
  1.000000;//size
  6;//type
  30;//number
  1390.182617;//x
  1203.448120;//y
  0.000000;//angle
  1;//amount
  0;//side
  1.000000;//size
  6;//type
  30;//number
  1390.182861;//x
  1370.489136;//y
  0.000000;//angle
  1;//amount
  0;//side
  1.000000;//size
  6;//type
  30;//number
  1262.538574;//x
  1487.102417;//y
  0.000000;//angle
  1;//amount
  0;//side
  1.000000;//size
  6;//type
  30;//number
  903.243042;//x
  1490.254150;//y
  0.000000;//angle
  1;//amount
  0;//side
  1.000000;//size
  6;//type
  30;//number
  785.053467;//x
  1365.761230;//y
  0.000000;//angle
  1;//amount
  0;//side
  1.000000;//size
  6;//type
  30;//number
  781.901733;//x
  1197.144165;//y
  0.000000;//angle
  1;//amount
  0;//side
  1.000000;//size
  5;//type
  1;//number
  903.243042;//x
  1075.803223;//y
  0.000000;//angle
  1;//amount
  0;//side
  1.000000;//size
  5;//type
  1;//number
  904.818848;//x
  1488.677734;//y
  0.000000;//angle
  1;//amount
  0;//side
  1.000000;//size
  5;//type
  1;//number
  1264.114258;//x
  1487.102417;//y
  0.000000;//angle
  1;//amount
  0;//side
  1.000000;//size
  5;//type
  1;//number
  1259.386963;//x
  1077.379150;//y
  0.000000;//angle
  1;//amount
  0;//side
  1.000000;//size
  5;//type
  8;//number
  785.054077;//x
  1197.144409;//y
  0.000000;//angle
  1;//amount
  0;//side
  1.000000;//size
  5;//type
  8;//number
  786.629883;//x
  1368.913086;//y
  0.000000;//angle
  1;//amount
  0;//side
  1.000000;//size
  5;//type
  8;//number
  1390.183594;//x
  1368.913086;//y
  0.000000;//angle
  1;//amount
  0;//side
  1.000000;//size
  5;//type
  8;//number
  1390.183594;//x
  1205.023682;//y
  0.000000;//angle
  1;//amount
  0;//side
  1.000000;//size
  4;//type
  0;//number
  1086.266724;//x
  1271.696045;//y
  0.235635;//angle
  1;//amount
  0;//side
  1.000000;//size
  end_objects;
end_of_file;


This file is meant to be edited with the map editor.
Start the game in debug mode to see the button in the new game menu.
Activate the debug mode by setting the first number after the '-' to 1 in setup.dat.
